label,area,perimeter,eccentricity,solidity,orientation,centroid_y,centroid_x,stack,frame,Genotype
18,523,107.1543289325507,0.9310037738850635,0.8658940397350994,1.4132288410822662,782.8738049713193,919.7571701720841,WT-2.tif,6,WT
19,513,97.35533905932736,0.9156094811325142,0.9259927797833934,1.4453643030232592,798.5204678362574,689.5847953216374,WT-2.tif,6,WT
20,410,103.01219330881976,0.9652147504617501,0.8893709327548807,-1.4801073087425893,810.5,767.5048780487805,WT-2.tif,6,WT
21,353,110.01219330881976,0.9363466419643675,0.8547215496368039,-1.4936786014613699,823.7507082152974,962.9320113314448,WT-2.tif,6,WT
22,209,60.2842712474619,0.8389537471759744,0.9126637554585153,1.384046167353967,831.0813397129186,690.9043062200957,WT-2.tif,6,WT
1,56,38.14213562373095,0.9733047022116978,0.7777777777777778,1.5686272737027875,483.0357142857143,521.7142857142857,WT-2.tif,7,WT
2,139,51.798989873223334,0.9107831118522579,0.852760736196319,1.5577119704061588,490.0431654676259,471.23021582733816,WT-2.tif,7,WT
3,138,58.04163056034261,0.9703348256099439,0.8846153846153846,1.229424463919813,504.72463768115944,389.2463768115942,WT-2.tif,7,WT
4,179,68.91168824543142,0.9298401925340052,0.7682403433476395,0.5663089846201443,526.3798882681564,373.77653631284915,WT-2.tif,7,WT
5,965,236.06601717798213,0.9950423414634016,0.8427947598253275,1.2603503032738437,537.3989637305699,480.38963730569947,WT-2.tif,7,WT
6,220,74.66295090390227,0.9608648864813435,0.8695652173913043,1.5062348416813767,598.5590909090909,635.7363636363636,WT-2.tif,7,WT
7,522,124.66904755831213,0.9733777353475533,0.8787878787878788,1.331193001764614,626.007662835249,583.0651340996169,WT-2.tif,7,WT
8,508,90.66904755831213,0.7174080653475893,0.9321100917431193,0.8496100069094198,648.1732283464567,497.13188976377955,WT-2.tif,7,WT
9,326,82.66904755831213,0.935983086137833,0.9209039548022598,0.7384911698790642,704.7975460122699,761.0858895705521,WT-2.tif,7,WT
10,571,93.59797974644667,0.7755468656168036,0.9500831946755408,1.2600457603018027,715.30823117338,806.5166374781086,WT-2.tif,7,WT
11,313,73.4558441227157,0.8707898395197878,0.9152046783625731,-1.5184676042259673,715.8690095846646,732.0702875399361,WT-2.tif,7,WT
12,284,62.284271247461895,0.6585982145114879,0.9530201342281879,-0.2957711450168864,728.7359154929577,688.9718309859155,WT-2.tif,7,WT
13,362,98.22539674441619,0.7935612467238424,0.7463917525773196,-1.2002698006278583,732.4447513812155,603.3839779005525,WT-2.tif,7,WT
14,292,83.14823227814082,0.9310647311133486,0.8613569321533924,-1.5557288380106074,744.5171232876712,719.568493150685,WT-2.tif,7,WT
15,415,115.46194077712559,0.9682264219537363,0.7371225577264654,1.5580053806668799,748.033734939759,654.5373493975903,WT-2.tif,7,WT
16,289,77.4558441227157,0.9364673129577343,0.9059561128526645,1.3626593250757486,753.4532871972318,765.0207612456747,WT-2.tif,7,WT
17,539,112.36143571373727,0.9126904384534955,0.8624,1.4254862930394439,781.4897959183673,917.3469387755102,WT-2.tif,7,WT
18,202,73.17766952966369,0.9732813651321378,0.905829596412556,1.4174631729000002,776.950495049505,758.6980198019802,WT-2.tif,7,WT
19,476,90.59797974644665,0.8826993343372954,0.937007874015748,1.3206242133384414,796.1995798319327,683.0693277310925,WT-2.tif,7,WT
20,163,52.8700576850888,0.744442459591734,0.9157303370786517,1.0017205370225803,803.4907975460122,652.7423312883435,WT-2.tif,7,WT
21,218,71.25483399593905,0.9515928589403331,0.8790322580645161,0.850546476529442,806.3073394495412,622.7339449541284,WT-2.tif,7,WT
22,474,118.52691193458118,0.9790130889417598,0.9168278529980658,-1.5218475163711795,809.7784810126582,758.331223628692,WT-2.tif,7,WT
23,224,78.698484809835,0.9549465326828621,0.8205128205128205,-1.5470401649940932,818.2142857142857,670.2276785714286,WT-2.tif,7,WT
24,300,109.70458146424488,0.9466413419499095,0.6928406466512702,1.5615180142129774,822.65,963.9433333333334,WT-2.tif,7,WT
25,191,59.1126983722081,0.7872362428072697,0.9408866995073891,0.9439764544019571,829.9057591623036,644.890052356021,WT-2.tif,7,WT
26,575,139.2193000900063,0.9671765133865429,0.856929955290611,-1.4801546313057103,840.184347826087,724.0121739130435,WT-2.tif,7,WT
1,468,112.52691193458118,0.9712540958017113,0.8764044943820225,-1.4984204182809173,488.9166666666667,551.8440170940171,WT-2.tif,8,WT
2,212,76.07716446627536,0.964686972123468,0.8446215139442231,-1.5584112128956085,493.10377358490564,475.75943396226415,WT-2.tif,8,WT
3,255,81.91168824543144,0.9586902794297785,0.8415841584158416,0.73169874631607,524.7294117647059,371.91764705882355,WT-2.tif,8,WT
4,707,201.40306627407986,0.9925547863376165,0.831764705882353,1.2767936457873004,534.3168316831683,471.98585572843,WT-2.tif,8,WT
5,432,111.84062043356595,0.964596177925415,0.8212927756653993,-1.529927759960618,596.2337962962963,641.8680555555555,WT-2.tif,8,WT
6,463,118.46194077712558,0.974391646998602,0.8869731800766284,1.3353729459608938,625.5291576673866,584.2980561555075,WT-2.tif,8,WT
7,376,82.08326112068522,0.8041926576483429,0.9238329238329238,0.7994166081695367,645.7579787234042,497.57712765957444,WT-2.tif,8,WT
8,275,78.4558441227157,0.9462675628929584,0.9075907590759076,1.4546318118944008,669.9672727272728,670.48,WT-2.tif,8,WT
9,311,83.49747468305833,0.9295673935226159,0.9093567251461988,0.7153878173514069,704.6945337620579,762.5176848874598,WT-2.tif,8,WT
10,201,62.66295090390226,0.8799007446605873,0.881578947368421,1.3209423393068531,715.3582089552239,735.1840796019901,WT-2.tif,8,WT
11,624,127.15432893255071,0.9615718450808077,0.8654646324549237,1.3191571102748993,722.0320512820513,824.4519230769231,WT-2.tif,8,WT
12,962,180.93607486307093,0.9814770524627104,0.8899167437557817,0.8174819959046947,751.3970893970894,577.6101871101871,WT-2.tif,8,WT
13,375,106.91168824543142,0.9097052081692735,0.6843065693430657,1.4098210645392422,733.064,613.584,WT-2.tif,8,WT
14,243,65.2842712474619,0.5902667315577986,0.8966789667896679,1.0820274676393047,743.3703703703703,857.8930041152263,WT-2.tif,8,WT
15,420,114.56854249492379,0.9340715150102706,0.7241379310344828,-1.474148528283593,747.5452380952381,658.9190476190477,WT-2.tif,8,WT
16,245,66.04163056034263,0.9154170646382461,0.9315589353612167,1.3400337246979974,753.269387755102,767.4367346938775,WT-2.tif,8,WT
17,565,125.43250352560271,0.9463507702715364,0.8407738095238095,1.3254102160210322,783.3610619469026,919.4778761061947,WT-2.tif,8,WT
18,518,95.59797974644665,0.862652078483604,0.9350180505415162,1.3510023423447404,795.2972972972973,688.5984555984556,WT-2.tif,8,WT
19,222,68.18376618407356,0.8017730104323524,0.8740157480314961,1.3046429831641757,803.6576576576576,652.3558558558559,WT-2.tif,8,WT
20,219,65.84062043356595,0.9185949754602543,0.8725099601593626,0.9549629442647111,805.4748858447489,623.7579908675799,WT-2.tif,8,WT
21,317,79.4558441227157,0.9337850125295137,0.924198250728863,1.5380000387382242,807.8832807570977,770.2208201892745,WT-2.tif,8,WT
22,227,77.94112549695427,0.9520696416135768,0.8376383763837638,-1.4057655724765887,811.3744493392071,936.7753303964757,WT-2.tif,8,WT
23,359,125.46803743153548,0.9361509493911999,0.7557894736842106,-1.5171262535838657,822.7743732590529,962.1922005571031,WT-2.tif,8,WT
24,169,74.59188309203678,0.9791988543325603,0.8666666666666667,-1.4829366255949719,831.9644970414201,886.2011834319527,WT-2.tif,8,WT
1,55,36.520815280171306,0.9791866198943759,0.7746478873239436,-1.5383548240198428,483.1090909090909,521.1272727272727,WT-2.tif,9,WT
2,508,115.73401871576773,0.9708600787416174,0.9055258467023173,-1.5395029345503728,489.3602362204724,548.9015748031496,WT-2.tif,9,WT
3,283,101.91778489984131,0.9834955920922097,0.7587131367292225,0.769623892954366,521.851590106007,368.4946996466431,WT-2.tif,9,WT
4,746,203.61017305526642,0.9928362550171504,0.8161925601750547,1.253993468988206,534.6635388739946,470.142091152815,WT-2.tif,9,WT
5,494,117.52691193458118,0.9748833651831668,0.8868940754039497,-1.5413676882475613,597.493927125506,637.6943319838057,WT-2.tif,9,WT
6,482,110.66904755831213,0.9670794568903522,0.9163498098859315,1.2979887656682985,627.7676348547718,579.649377593361,WT-2.tif,9,WT
7,547,98.66904755831214,0.6725856158459339,0.9224283305227656,0.9376847555396078,647.6398537477148,494.0292504570384,WT-2.tif,9,WT
8,177,54.384776310850235,0.9044570298952014,0.9315789473684211,-1.4886074408322258,715.3559322033898,732.3163841807909,WT-2.tif,9,WT
9,410,119.88225099390856,0.883925075669483,0.6754530477759473,1.4164793135509413,735.6853658536585,607.8121951219512,WT-2.tif,9,WT
10,288,81.35533905932738,0.8848014487970853,0.8396501457725948,-1.5097458028933763,749.03125,645.4444444444445,WT-2.tif,9,WT
11,223,84.1126983722081,0.9462141861095827,0.7689655172413793,1.3334956121371095,747.7757847533633,719.2331838565023,WT-2.tif,9,WT
12,254,66.87005768508881,0.9136297141101634,0.9407407407407408,1.3637195211758766,754.8267716535433,760.5236220472441,WT-2.tif,9,WT
13,532,116.36753236814714,0.9505755206870613,0.8498402555910544,1.0666740098935925,783.2687969924812,609.6466165413534,WT-2.tif,9,WT
14,897,201.7228714274745,0.9752191517207615,0.7158818834796489,1.1220694841850765,791.8695652173913,928.9866220735786,WT-2.tif,9,WT
15,503,96.42640687119285,0.8874826425221781,0.8778359511343804,1.1858088306807528,795.8846918489065,677.9383697813121,WT-2.tif,9,WT
16,163,57.11269837220809,0.8545101186148979,0.8489583333333334,1.1585964394257349,802.0061349693251,644.0184049079754,WT-2.tif,9,WT
17,334,84.76955262170047,0.9410934673159677,0.9382022471910112,1.5123312514149352,812.2365269461078,760.5958083832336,WT-2.tif,9,WT
18,282,90.63351365237939,0.9268146503793112,0.8269794721407625,-1.5024318098249723,823.7127659574468,965.0673758865248,WT-2.tif,9,WT
19,341,103.45584412271572,0.9796334079958744,0.8880208333333334,-1.5568104080561305,832.0087976539589,867.9882697947214,WT-2.tif,9,WT
1,98,42.384776310850235,0.9273809085441622,0.9074074074074074,1.1408958977464267,490.4591836734694,606.8775510204082,WT-2.tif,10,WT
2,286,73.11269837220809,0.8908132998314088,0.89937106918239,-1.3402439217548716,495.27272727272725,440.12587412587413,WT-2.tif,10,WT
3,362,130.88834764831844,0.9911101483635757,0.7387755102040816,0.7784404617112213,517.8563535911602,364.7955801104972,WT-2.tif,10,WT
4,728,193.7462120245875,0.9937241534789895,0.8435689455388181,1.2618262492281744,532.9093406593406,469.92857142857144,WT-2.tif,10,WT
5,444,109.90559159102155,0.9727876625301304,0.8844621513944223,-1.5595798446224352,595.5225225225225,639.0225225225225,WT-2.tif,10,WT
6,85,36.76345596729059,0.8766102743178891,0.9239130434782609,1.0656285175920772,611.1411764705882,533.564705882353,WT-2.tif,10,WT
7,482,110.39087296526012,0.9688041686708221,0.928709055876686,1.3192386244584615,624.798755186722,580.0767634854772,WT-2.tif,10,WT
8,503,88.66904755831213,0.634563748321885,0.9280442804428044,0.781759708324433,646.7395626242545,494.38568588469184,WT-2.tif,10,WT
9,318,70.42640687119285,0.8545999184831785,0.9436201780415431,0.8350677401391715,700.5188679245283,760.562893081761,WT-2.tif,10,WT
10,430,93.84062043356596,0.8299481750263595,0.8548707753479126,-1.3507944776179572,725.1627906976744,691.9581395348837,WT-2.tif,10,WT
11,430,108.22539674441619,0.9036771448352312,0.7583774250440917,1.4224236021700796,733.4488372093023,608.6,WT-2.tif,10,WT
12,259,64.04163056034261,0.8509255869802629,0.9119718309859155,1.3820272687647663,747.5096525096525,644.8803088803089,WT-2.tif,10,WT
13,294,80.87005768508881,0.9433353887135549,0.9158878504672897,1.5177784816289719,751.5850340136054,759.795918367347,WT-2.tif,10,WT
14,798,192.5452018978108,0.9719641851303853,0.6957279860505667,1.0868721896776814,787.4147869674185,926.719298245614,WT-2.tif,10,WT
15,554,109.31980515339464,0.9194854481956541,0.8849840255591054,-1.5146970269093887,783.9061371841156,854.2563176895306,WT-2.tif,10,WT
16,445,93.49747468305833,0.9134246175347374,0.9232365145228216,0.9217668979995096,792.952808988764,676.8337078651685,WT-2.tif,10,WT
17,364,91.35533905932736,0.9575895467197739,0.9054726368159204,-1.503855122885137,809.9560439560439,760.6346153846154,WT-2.tif,10,WT
18,219,80.49137802864846,0.9233291179007946,0.7251655629139073,-1.4306675500895518,815.9497716894978,668.1963470319635,WT-2.tif,10,WT
19,290,84.01219330881976,0.836517939332034,0.8192090395480226,1.3461984022386166,821.9689655172414,966.7068965517242,WT-2.tif,10,WT
20,357,101.21320343559641,0.9757271958557918,0.8880597014925373,-1.486906684794728,831.1120448179272,874.9299719887955,WT-2.tif,10,WT
1,260,67.49137802864844,0.897802590801856,0.9090909090909091,-1.3310403219727347,495.17692307692306,439.16153846153844,WT-2.tif,11,WT
2,247,98.95331880577403,0.9699879944457386,0.6432291666666666,0.8790273240971903,510.1578947368421,358.58704453441294,WT-2.tif,11,WT
3,589,171.0538238691624,0.9940676803398673,0.7659297789336801,1.2775922104220472,533.3786078098472,471.2665534804754,WT-2.tif,11,WT
4,481,123.59797974644667,0.9767145294289598,0.843859649122807,-1.5666547280741836,596.9168399168399,638.9002079002079,WT-2.tif,11,WT
5,522,121.70458146424488,0.9743098451472896,0.9078260869565218,1.3018348736741656,625.2777777777778,581.2145593869732,WT-2.tif,11,WT
6,392,86.01219330881976,0.5496116366648283,0.8828828828828829,0.819757863750951,646.4591836734694,496.4744897959184,WT-2.tif,11,WT
7,380,80.32590180780451,0.8988794885947374,0.95,0.7000625403700065,702.4921052631579,761.35,WT-2.tif,11,WT
8,158,58.38477631085024,0.9546692268652781,0.8977272727272727,1.3427282341896467,704.5696202531645,635.2658227848101,WT-2.tif,11,WT
9,307,100.02438661763952,0.9836749258577447,0.8976608187134503,0.793805601017092,725.28664495114,549.4397394136807,WT-2.tif,11,WT
10,463,120.29036790187178,0.9234126288206407,0.7337559429477021,1.4806867904081136,725.6328293736501,697.3952483801296,WT-2.tif,11,WT
11,385,100.15432893255071,0.8979822214256903,0.7534246575342466,1.3034858304909893,731.8415584415584,608.7402597402597,WT-2.tif,11,WT
12,278,75.14823227814082,0.9062639026791011,0.8606811145510835,1.4149215622339588,745.8992805755396,647.0143884892086,WT-2.tif,11,WT
13,298,113.94112549695429,0.9894172692929449,0.7740259740259741,1.538101450638014,744.5436241610738,692.6879194630873,WT-2.tif,11,WT
14,293,80.2842712474619,0.9496517074278913,0.9242902208201893,1.555187564969433,751.6621160409557,759.8941979522184,WT-2.tif,11,WT
15,703,164.36753236814712,0.9753521817360102,0.7608225108225108,1.1103353780652396,787.7724039829303,926.1550497866288,WT-2.tif,11,WT
16,496,99.698484809835,0.8851766242011042,0.8888888888888888,1.497541193729282,784.8608870967741,859.6612903225806,WT-2.tif,11,WT
17,515,94.08326112068524,0.8806017713442457,0.9380692167577414,1.0910335179573922,793.8097087378641,679.3320388349515,WT-2.tif,11,WT
18,353,87.90559159102155,0.9519925558675187,0.9338624338624338,1.5130804981216703,808.3257790368272,759.7818696883853,WT-2.tif,11,WT
19,284,93.18376618407356,0.9294806680436866,0.8,1.49198387626708,822.5845070422536,965.4366197183099,WT-2.tif,11,WT
20,387,114.31980515339464,0.9660013846208146,0.8524229074889867,-1.492198796682741,831.312661498708,866.7571059431525,WT-2.tif,11,WT
1,911,206.64570696119915,0.9831607329717641,0.6620639534883721,-1.5131207806166627,486.96487376509333,576.218441273326,WT-2.tif,12,WT
2,290,73.52691193458118,0.8915253040716317,0.90625,-1.4660928045505242,495.8241379310345,439.548275862069,WT-2.tif,12,WT
3,196,86.39696961966999,0.9888513310191815,0.7232472324723247,0.750914123387967,509.11224489795916,356.0408163265306,WT-2.tif,12,WT
4,329,95.01219330881976,0.9718663579056389,0.8523316062176166,1.2584476168267906,538.5045592705167,486.161094224924,WT-2.tif,12,WT
5,434,132.39087296526012,0.9856501396124375,0.7992633517495396,1.553318710585653,597.7027649769585,634.983870967742,WT-2.tif,12,WT
6,496,115.84062043356595,0.9718732055860305,0.9236499068901304,1.2784012083847156,626.0947580645161,581.258064516129,WT-2.tif,12,WT
7,467,87.42640687119285,0.7479409901724631,0.912109375,0.8309958855090216,647.4710920770877,494.07708779443254,WT-2.tif,12,WT
8,328,100.04163056034261,0.967146378359381,0.82,1.477043281638692,669.0487804878048,668.8262195121952,WT-2.tif,12,WT
9,417,81.84062043356595,0.8612620579949906,0.954233409610984,0.7988197188086309,701.6786570743405,759.2494004796163,WT-2.tif,12,WT
10,189,61.556349186104036,0.9476964749517355,0.9310344827586207,1.3907135523709822,704.4973544973545,634.3862433862433,WT-2.tif,12,WT
11,406,90.01219330881975,0.8627432894133547,0.8731182795698925,1.528891372664672,723.9704433497537,690.5566502463054,WT-2.tif,12,WT
12,402,111.39696961967,0.9527488483287772,0.7542213883677298,1.2872519561215243,735.0248756218906,611.0223880597015,WT-2.tif,12,WT
13,247,66.45584412271572,0.8907818255376122,0.9148148148148149,1.4802028732626935,746.582995951417,646.582995951417,WT-2.tif,12,WT
14,170,67.21320343559643,0.9701861793902351,0.8673469387755102,1.4694388413759603,745.1,692.1294117647059,WT-2.tif,12,WT
15,134,45.21320343559643,0.8135310421945212,0.9305555555555556,1.339890906853613,749.5373134328358,725.6119402985074,WT-2.tif,12,WT
16,312,87.11269837220809,0.9635157705371148,0.9285714285714286,-1.5626920064336767,751.1121794871794,761.5544871794872,WT-2.tif,12,WT
17,280,90.8700576850888,0.9780778322393536,0.875,1.419899312352243,774.8642857142858,749.7892857142857,WT-2.tif,12,WT
18,403,100.18376618407356,0.9528345853430358,0.8430962343096234,1.3555070659605073,781.8362282878412,916.409429280397,WT-2.tif,12,WT
19,290,86.08326112068524,0.8148117852275341,0.7754010695187166,0.27852461506633186,786.7,678.4896551724138,WT-2.tif,12,WT
20,189,60.526911934581186,0.8463442080016197,0.9086538461538461,1.1227383416568981,798.1322751322751,945.8359788359788,WT-2.tif,12,WT
21,437,111.11269837220809,0.977679048851058,0.9297872340425531,-1.5143450532010392,809.787185354691,750.8443935926773,WT-2.tif,12,WT
22,369,96.35533905932736,0.9619357864934809,0.9088669950738916,-1.4522347590703155,810.8455284552846,931.4552845528456,WT-2.tif,12,WT
